Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion
19.3,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481,20.1209935163,72435.5766585205,45008.6503965124,0.4667277891,181.5571136475,69821488.0,43385060.0,1,0.104768,4.76,2458000.5,0.1663160836257001,1.334866044146819,30.33006401785748,127.6827482616083,563.3197210117266,1.112856351519389,197.3316737904712,1.556875736774249,2457912.768380513,56.0665317356986,0.6390686968200531
22.9,0.0699125232,0.1563291544,69.9125232246,156.3291544087,0.0434416145,0.097138403,229.3718026961,512.8909429502,9.9451740582,35802.626609561,22246.3598508131,0.384120371,149.4228210449,57463592.0,35706220.0,1,0.171476,4.273,2458000.5,0.3760956564736445,1.570959276769614,19.26009065103629,162.7658620850528,719.193605988463,0.980128316279584,76.77995741263179,2.161790237259643,2457862.087168497,69.28401326985974,0.5005606237352658
20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,0.137374447,0.3071786018,725.3373275385,1621.9035709942,13.7892209961,49641.1955861058,30845.1084462667,0.1182204889,45.9877700806,17685534.0,10989281.0,5,0.0750764,2.958,2458000.5,0.6712995352297907,2.706359787315125,14.38840070153532,60.62506124531999,1626.210364256274,0.8895817199258865,246.6149805480817,4.523137854704364,2457762.273420526,52.73706925968486,0.2213735737471095
19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,7.5419072602,27150.8661367606,16870.4923503666,0.4797389449,186.6184539795,71767928.0,44594520.0,0,0.107051,5.1,2458000.5,0.2719420423503477,1.242319677520225,14.24516858773409,98.32819872250845,505.7646520643147,0.9044807271633496,169.7281330021665,1.580158627877101,2457965.665232044,24.79516196529261,0.7117935160763691
18.8,0.4619074603,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,27.0241726729,97287.0216225872,60450.3718521015,0.1376885308,53.5608406067,20597912.0,12798949.0,3,0.13879,2.912,2458000.5,0.5416436913564524,2.426329929040727,48.03325401831859,114.6504759768148,1380.45803796596,1.112123629826468,12.77023815235643,3.740536228254986,2458428.918532124,248.2757263729129,0.2607830083197916
24.1,0.040230458,0.0899580388,40.2304579834,89.9580388169,0.0249980399,0.0558973165,131.9896957704,295.1379320721,13.7493063481,49497.5028531575,30755.8233700633,0.0981456271,38.1786499023,14682377.0,9123206.0,8,0.0753709,2.998,2457336.5,0.6117320946605822,2.716279051874222,18.82549980741098,224.8961827922665,1635.159053798117,1.054643977788544,163.8586452287068,4.3779141259599,2457323.51165259,2.859541435317235,0.2201620687380831
17.7,0.7665755735,1.7141150923,766.5755735311,1714.1150923063,0.4763278307,1.065101409,2515.0118046636,5623.7373594423,38.153257832,137351.7281950286,85345.0224442943,0.4674425366,181.835144043,69928408.0,43451500.0,0,0.333397,3.093,2458000.5,0.8171182020991987,2.170065232677381,20.961607122842,128.5943283580019,1167.636360125141,0.39686543131406,182.0649556924917,3.943265034040701,2457479.7044441137,160.569169068186,0.3083151675419026
20.1,0.2538370294,0.5675968529,253.8370293645,567.5968528656,0.1577269688,0.3526882241,832.7986794202,1862.1944587557,12.1173356604,43622.4083773928,27105.2681387195,0.2230611268,86.7707824707,33369470.0,20734828.0,1,0.0460757,4.294,2458000.5,0.3688775061788756,1.555764954715105,20.95425263839092,239.1489082602594,708.7848128447582,0.9818782580193056,216.7230724506679,2.129651651410904,2458101.631083517,308.6343536060464,0.5079115600052354
25.3,0.0231502122,0.0517654482,23.150212221,51.7654482198,0.0143848705,0.0321655483,75.9521422633,169.8341531374,4.4270048048,15937.2172971075,9902.7670477499,0.1791529302,69.6904907227,26800898.0,16653306.0,2,0.0151469,5.829,2458000.5,0.06998946444985443,1.053116404918684,8.480602663127476,286.2044695848729,394.7416880106416,0.9794093517350694,78.11940432367183,1.126823458102299,2458048.1674989723,316.5277746148709,0.911988804157657
24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497,15.6114523167,56201.228339981,34921.2576871399,0.0523834514,20.3771629333,7836453.0,4869346.0,8,0.0174971,2.959,2456018.5,0.7086522783071834,2.669925153181037,2.764274703325807,76.45692856443982,1593.481615000052,0.7778766104696397,39.19309776391825,4.561973695892435,2455963.7545000734,12.3681251092413,0.225920397581737
19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,24.1832473598,87059.6904954485,54095.5060192413,0.1816350122,70.6560211182,27172210.0,16884028.0,0,0.139986,3.388,2457600.5,0.7103821638504607,2.06888348322815,10.5906114513842,102.4996520040937,1086.932252047233,0.5991855576580586,34.90714631099919,3.538581408798243,2457735.829877281,315.1777438478182,0.3312073952373217
20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,29.4302812921,105949.0126515179,65832.5962222723,0.3768912513,146.6107025146,56382128.0,35034232.0,1,0.00776213,6.406,2458000.5,0.5067309960541482,0.905332741622625,23.64366894559662,166.721693930318,314.637706309309,0.4465725796997594,47.72096542591851,1.364092903545491,2457924.1785943448,87.3248993520435,1.144173100620359
23.8,0.046190746,0.1032856481,46.1907460282,103.2856480504,0.0287015901,0.0641787064,151.544447199,338.8636855496,11.9306425303,42950.3131091804,26687.6542760905,0.0975441157,37.9446640015,14592393.0,9067292.0,0,0.052677,7.48,2455882.5,0.3864587856542614,0.7629744336180587,20.83376792025673,352.9223651783215,243.4240059087946,0.4681162605167759,351.1788107856062,1.057832606719342,2455988.2188708745,203.652258647551,1.478900976327223
23.4,0.0555334912,0.1241766613,55.5334911581,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,7.8948641646,28421.5109924834,17660.0216497461,0.2219439977,86.3362197876,33202350.0,20630984.0,1,0.201877,4.95,2458000.5,0.1371079995225007,1.304279865879923,14.45057228985064,238.8513886290639,544.0697901617758,1.125452662651651,243.9675870819516,1.483107069108195,2458135.4065474425,270.7350601750988,0.6616798184897497
27.3,0.0092162655,0.0206081961,9.216265485,20.6081961232,0.0057267201,0.0128053354,30.2370924539,67.6121941689,8.6155062022,31015.8223280566,19272.025823786,0.4245298631,165.1421051025,63508764.0,39462516.0,8,0.0121113,5.627,2456296.5,0.2853597757373476,1.094956010623351,5.487151662095823,102.4161214297163,418.4980461884694,0.7824996089896107,95.48266796317318,1.407412412257091,2456368.034798516,298.4644021629144,0.8602190697871861
21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,31.5575520323,113607.1873161047,70591.0881409429,0.4331165512,168.4823455811,64793316.0,40260700.0,6,0.0234374,3.682,2458000.5,0.6579938760838013,1.869842443456573,5.151032467123238,144.1711365042183,933.9119816834038,0.6394975664205763,291.7710083454175,3.100187320492569,2458333.7911857697,231.5244806466264,0.385475298594081
23.3,0.058150704,0.130028927,58.1507039646,130.0289270043,0.0361331611,0.0807962044,190.7831555951,426.6041048727,8.752682486,31509.6569495625,19578.8754529101,0.1495162954,58.1618423462,22367320.0,13898408.0,9,0.109759,3.164,2455957.5,0.5745572923287515,2.565546375811385,8.911502139958785,103.6774912899959,1500.956932925984,1.091492996781354,350.9894594434267,4.039599754841416,2455928.3131579515,7.000376164665038,0.2398469883464354
19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,4.610423633,16597.5250788109,10313.0566246645,0.3263621365,126.9548721313,48823080.0,30337256.0,5,0.228198,3.365,2458000.5,0.4790729141453569,2.388588068631758,3.703943159033636,277.8296549093641,1348.373829623345,1.244280221899512,10.16213825330743,3.532895915364004,2457566.2312275227,115.9446695398139,0.2669882729039338
24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,11.7955651581,42464.034569331,26385.4997022601,0.3775948987,146.8844146729,56487392.0,35099636.0,6,0.0133187,7.149,2458000.5,0.2618003732385273,0.8145267445065926,4.881530883173743,38.77825533771854,268.5075178657495,0.6012833387820041,352.3550245814477,1.027770150231181,2457988.1278575025,16.58788303021728,1.340744582727087
21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,14.7544890103,53116.1604369616,33004.3164670665,0.1208084599,46.9944915771,18072688.0,11229848.0,2,0.0266238,5.786,2458000.5,0.09500120835969413,1.037463616574977,29.92221234429334,136.7628698018643,385.9737234794006,0.9389033193711358,39.29024990295736,1.136023913778818,2457847.970954789,142.2647525872501,0.932705979968642
21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,19.8924744763,71612.9081148503,44497.4761561413,0.4941514844,192.2249298096,73924008.0,45934248.0,7,0.19623,4.541,2458000.5,0.1635133023541392,1.415434404790393,32.77100952090963,15.08509081711114,615.0820433862001,1.18399205099745,21.49247865238731,1.646876758583335,2457819.831137377,105.7432764354028,0.5852877739985686
23.387,0.0558669519,0.1249223021,55.8669518614,124.9223020579,0.0347141037,0.0776230958,183.290530345,409.8500854835,18.2661627226,65758.185801221,40859.5793940976,0.3758226706,146.195022583,56222272.0,34934900.0,6,0.0135445,3.307,2458000.5,0.7381179967863692,2.125240032804556,5.126159613051862,349.9708122349513,1131.64552125689,0.5565621171006594,79.40359993064372,3.693917948508453,2457770.5030348897,73.16682290026979,0.3181208189647206
18.62,0.5018281006,1.1221217459,501.8281005898,1122.1217459384,0.3118214287,0.6972539114,1646.417705539,3681.5019089445,19.0257502693,68492.7009693882,42558.7007773401,0.169088859,65.7755661011,25295332.0,15717791.0,6,0.0749289,4.371,2458000.5,0.7081592201725777,1.432348642150209,4.912221164289664,15.60693112412466,626.1401283046449,0.4180177447098663,175.5011247520395,2.446679539590551,2457800.372793113,115.0633719552564,0.574951171033785
17.8,0.7320739893,1.6369672047,732.0739893473,1636.96720474,0.4548895468,1.017163949,2401.8176272101,5370.6274839991,22.3923311219,80612.3920388072,50089.4054865578,0.1575188701,61.2748374939,23564486.0,14642293.0,0,0.101518,4.739,2458000.5,0.5689333406810211,1.323972899715292,12.83102734927427,192.8587711008403,556.4383707837833,0.5707205749091322,129.105037501435,2.077225224521451,2457972.993409932,17.79599133436423,0.646971918009382
18.0,0.6676594135,1.4929318344,667.6594134952,1492.931834393,0.4148641974,0.9276645469,2190.4837101717,4898.07047955,21.6931014085,78095.1650705086,48525.2985406168,0.4073858166,158.4730834961,60944052.0,37868880.0,0,0.0365482,3.332,2458000.5,0.5769033210588634,2.30185632815027,9.514519601279115,84.9398112864901,1275.603631392073,0.9739077678400182,186.5118909634249,3.629804888460522,2457531.373841885,132.3964692206045,0.2822193282776485
18.4,0.5553349116,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618,1821.9649913114,4074.0375731972,22.188004793,79876.8172548842,49632.347921514,0.4149720437,161.424118042,62078932.0,38574060.0,0,0.0918099,2.945,2458000.5,0.7672688654547117,2.532384959257233,6.079951142248365,178.3081815009171,1471.949854630369,0.5893648246733595,22.94072811459408,4.475405093841107,2458631.0054607852,205.7950417477321,0.2445735490699865
19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,1.0416733752,3750.0241507721,2330.1191730172,0.4063614583,158.0746154785,60790808.0,37773656.0,4,0.261594,3.541,2458000.5,0.431711242551104,2.195593397140674,1.857428766523393,102.0108271240057,1188.300557677372,1.247731043524074,316.4654666646846,3.143455750757274,2458244.5842688414,286.0537780485298,0.3029536573673318
14.5,3.3462237445,7.4823837607,3346.2237445489,7482.3837607352,2.0792463944,4.6493362798,10978.4247100658,24548.5039375706,11.5679264612,41644.5352602325,25876.2947010039,0.4316922212,167.9282684326,64580236.0,40128300.0,0,0.0733391,7.289,2458000.5,0.4838099276113064,0.7870995671093011,5.412671028819789,102.1953559870977,255.0603417087788,0.4062929825232595,84.68665547599605,1.167906151695343,2457885.1552353846,162.8011433814314,1.41143071317233
25.4,0.022108281,0.0494356193,22.1082810359,49.435619262,0.0137374447,0.0307178602,72.5337327539,162.1903570994,10.6992174819,38517.1829347752,23933.0795852218,0.2050529964,79.7656173706,30675492.0,19060868.0,4,0.00645835,5.832,2458000.5,0.1502076520442074,1.051069856417495,7.105161939551787,337.6349471091136,393.5915795381599,0.8931911211505811,79.53045670368672,1.20894859168441,2458142.80080644,229.844038893096,0.9146537139397742
20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557,5.466562449,19679.6248162556,12228.1535420784,0.3684864797,143.3412475586,55124796.0,34252960.0,5,0.350148,4.33,2458000.5,0.1978658314576065,1.585808362596254,14.31396093732295,325.1471387437031,729.4146512883008,1.272031072398721,70.96074670825888,1.899585652793788,2457684.4317086996,155.9943780499107,0.4935464339305
19.3,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481,13.8313803769,49792.9693568908,30939.4147651191,0.4453207916,173.2297821045,66619040.0,41395152.0,5,0.360818,3.019,2458000.5,0.548274480842357,2.66281255206827,27.14399066021409,214.41336966437,1587.118376213773,1.202860382502528,119.647562994478,4.122764721634012,2457244.6648363518,171.4432036018875,0.2268261809549552
18.4,0.5553349116,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618,1821.9649913114,4074.0375731972,21.7110840246,78159.9024887065,48565.5238547188,0.3560394185,138.4993286133,53262736.0,33095930.0,0,0.028314,5.779,2458000.5,0.3498175834077441,1.054028686106748,1.991106291938947,299.7065641824987,395.2547272990419,0.6853109182904454,24.02903301999085,1.42274645392305,2458192.870282498,184.7881760388938,0.910805045799316
23.0,0.0667659413,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.0483710172,489.807047955,28.7758054515,103592.899625503,64368.5992145243,0.4179565105,162.5850830078,62525404.0,38851484.0,8,0.0136865,5.833,2453812.5,0.5178777990125424,1.025596539770828,2.22738619899776,5.205431008144331,379.3702294679509,0.4944628610794323,41.17288887818044,1.556730218462224,2453736.9479456013,71.69444903880404,0.9489410924649604
21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,6.834607252,24604.5861070875,15288.3329619289,0.3935344245,153.0848846436,58871912.0,36581312.0,0,0.0377422,5.306,2458000.5,0.2307270181901738,1.187732895267396,5.522757022073951,316.8114742797704,472.7990595970923,0.9136908259359676,325.6664650692824,1.461774964598824,2458160.517145219,238.1592917552988,0.7614228342729428
24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,120.3760332259,269.1689931548,7.132857926,25678.2885336634,15955.4898947088,0.0752476445,29.2713336945,11256888.0,6994705.5,6,0.0625607,3.24,2458000.5,0.566168714541514,2.473580298011644,1.386907072645426,209.3753868455627,1420.978302426822,1.073116520371177,34.94492378542346,3.874044075652111,2458586.95909767,211.4225904782124,0.2533465848037039
23.5,0.0530340723,0.1185877909,53.0340723319,118.5877908577,0.0329538346,0.0736870142,173.9963058693,389.0675677576,15.83410863,57002.7910681472,35419.3175945385,0.3122579718,121.4683532715,46713128.0,29026192.0,8,0.0954633,5.259,2456928.5,0.1057486873335425,1.175397550054238,28.30856035858702,186.3376010129468,465.4527479055257,1.051100802040941,122.7892222687728,1.299694298067536,2456869.7156755715,45.46617651193394,0.7734404869666175
23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699,7.2906596949,26246.3749016784,16308.4766715457,0.3008422779,117.0276489258,45005364.0,27965038.0,9,0.299008,2.9,2457307.5,0.5831434098984647,3.113415587364152,12.09175642692112,15.88150985360284,2006.568868386179,1.297847805317589,1.262054943383318,4.928983369410715,2457308.4984021806,359.8208759287296,0.1794107372400015
21.9,0.1108038821,0.2477650126,110.8038821264,247.7650126055,0.068850319,0.1539539936,363.5298086356,812.8773639568,9.3040811216,33494.6920376272,20812.2990608245,0.2421467232,94.1950759888,36224636.0,22508944.0,0,0.13104,3.627,2458000.5,0.4812453589582794,2.053628487027629,7.013000288895426,30.48345298232298,1074.932631670817,1.065329308621069,61.95912086380225,3.041927665434189,2458081.6547592557,332.8208889830182,0.3349047088099236
18.7,0.4836764882,1.0815335068,483.6764882185,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678,10.6572030026,38365.9308092326,23839.0973964368,0.3673288542,142.8909301758,54951616.0,34145352.0,0,0.244072,2.896,2458000.5,0.5954219083678534,3.020927488774799,16.58773327426189,157.1771656835485,1917.824570835075,1.222201078367601,208.8467678472883,4.819653899181997,2458121.6694813124,337.2549512943908,0.1877126852344195
22.9,0.0699125232,0.1563291544,69.9125232246,156.3291544087,0.0434416145,0.097138403,229.3718026961,512.8909429502,13.0311034865,46911.9725513914,29149.2753889465,0.0343147095,13.3484220505,5133407.5,3189751.75,4,0.004843,4.406,2458000.5,0.4588904177297119,1.503884809588206,7.785822851134914,4.296093530242924,673.6282405646893,0.8137664810989059,64.16343796820226,2.194003138077507,2457953.390123185,25.17643209136194,0.5344193997838023
